time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0800000000000014,-0.3152286178797928,0.15138429233296843,15.049511314005995,0.0853702024693952,0.04424937301138332,0.0,-0.4937991798147421,0.4532040730692037,4.317700370094592,0.10548908675829523,0.02189200217519473,0.0,418.12428707397606,418.39673862684947,419.4267668788275,419.9389828340721
2.1000000000000014,-0.3251892835669113,0.16061062647611404,15.135799646807197,0.08748168038930348,0.04468725513050309,0.0,-0.5022673888971109,0.46942934124535624,4.311132910025401,0.10364724814322086,0.022182090492226515,0.0,417.13904342397353,417.2150886969832,417.26620205340157,416.794034208226
2.1200000000000014,-0.33533038213795063,0.17018542234227163,15.222183847838823,0.08956739331074193,0.045131183676055286,0.0,-0.5118424682068233,0.4880502453704025,4.327287193137089,0.0985939405978927,0.02293936944757633,0.0,439.09045719823035,439.27893313632126,440.0020239789931,438.75454635986307
2.1400000000000015,-0.3456795990114733,0.18016805318933943,15.309235869369573,0.09155486330629348,0.04560631721079478,0.0,-0.5230792191454426,0.5102128393363764,4.377914959938056,0.093009823193398,0.017221652107966633,0.0,470.8132736634923,469.48415835348743,472.73782378406383,471.45283480277106
2.1600000000000015,-0.3562305522088719,0.19055035688745686,15.396772006308927,0.09347379549056711,0.04595322280360481,0.0,-0.5320161005944184,0.5280175304753671,4.375698733997402,0.10384824747057853,0.014997893734988254,0.0,422.64877465439525,422.07327806393874,420.4865884308465,423.30213257691844
2.1800000000000015,-0.3669485245814956,0.20126726315905794,15.483994625559262,0.09557627936925606,0.04625479517179798,0.0,-0.5397811366679546,0.543673096684742,4.346563191036042,0.11099232603644857,0.013200955509227695,0.0,395.18026180663236,394.68289386604664,393.274713705725,395.2660165576322
2.2000000000000015,-0.3778423592793275,0.21234208144082958,15.5710649851584,0.09781183234992774,0.04652404010126343,0.0,-0.5496023331152341,0.563808731492421,4.360472768877757,0.10538760303827496,0.0164338549140541,0.0,437.4084879926041,438.2154073579452,438.2273819810785,436.83849284057817
2.2200000000000015,-0.3889553252393723,0.22387068248402764,15.658885784225012,0.09991966806799368,0.04686137251562705,0.0,-0.561694262889243,0.5890513728273828,4.421607137783279,0.10497856196278242,0.02059445969765358,0.0,481.8001250815071,482.74285998836814,479.4975861220037,479.4131675312351
2.2400000000000015,-0.4002942050664149,0.23587376338690622,15.747571795726016,0.10202062145711999,0.0472743402768776,0.0,-0.5721937198150135,0.6112567174604743,4.446994012316977,0.10331594362395045,0.022063178389323288,0.0,449.3971764125503,449.7541984185273,449.1287058068997,448.7334472386103
2.2600000000000016,-0.41184915153223445,0.24833664079169032,15.836872993508338,0.10410797457549137,0.047717651989305665,0.0,-0.583300926766938,0.6350310230179363,4.483125765915336,0.1098019664256656,0.02003924921960777,0.0,459.89784575201946,459.41662312594434,458.4236360721427,459.9762373754389
2.2800000000000016,-0.42361888476068243,0.2612615176023107,15.926720985587526,0.10630618201087216,0.04814291867525089,0.0,-0.5936723960778609,0.6574566580440984,4.501673442003558,0.11188432416041456,0.027036634667438556,0.0,442.8067366296323,444.53043029899555,443.0597477211732,443.5837930184286
2.3000000000000016,-0.4356005256253276,0.2746473922765859,16.01701235307994,0.10854839716019171,0.048704511887090796,0.0,-0.6044916903866584,0.6811308093834243,4.527463307237934,0.10887478395915785,0.020577452290197733,0.0,450.8662662117583,449.2979604690191,451.3010715851338,450.5825737577085
2.3200000000000016,-0.4478197950494546,0.2885560783043797,16.108226121236925,0.11073095687468992,0.049124185778392615,0.0,-0.6174352520260493,0.709737793395955,4.59391350846038,0.105692320977475,0.024608542836833835,0.0,486.6327387920992,487.53715800530375,487.52362462646545,486.81899183081435
